ID,cnt_shared,price_shared
23708317,9,144.6666667
23709593,43,63.65116279
23709995,14,98
23710983,26,58.38461539
23712143,2,41
23713359,73,92.32876712
23713405,21,140.4761905
23713463,52,65.67307692
23713825,6,76.33333333
23714194,53,100.3962264
23714684,10,124.8
23714854,25,102.48
23714915,6,219.6666667
23715256,33,135.5757576
23715974,54,79.35185185
23716003,13,73.38461539
23718065,1,60
23719597,23,118.4347826
23722695,13,71.46153846
23723855,6,203.1666667
23723970,28,63.82142857
23725946,19,73
23727037,2,53.5
23727326,2,45
23727923,14,61.21428571
23728057,3,58
23728069,11,55.27272727
23728251,33,89.39393939
23729632,73,92.32876712
23729711,32,82.34375
23733244,34,57.70588235
23741304,22,69
23741795,13,75.46153846
23742000,6,52.66666667
23743988,5,286
23744530,44,97.61363636
23744762,12,48.83333333
23744773,12,199
23745442,10,45.9
23745732,17,112.4705882
23746579,35,97.57142857
23746801,12,199
23747164,20,63.1
23747567,77,135.8571429
23747870,1,100
23747957,23,84.08695652
23748179,22,93.13636364
23748601,8,63.25
23749162,2,137.5
23749862,26,85.23076923
23750601,5,84.8
23750623,13,129.7692308
23751205,13,129.7692308
23752247,22,145.7272727
23752922,49,98.71428571
23753607,4,85
23753775,2,112.5
23754446,11,171.9090909
23754556,51,352.3333333
23754635,5,286
23755278,25,77.88
23756498,13,62.46153846
23758532,37,83.10810811
23760168,17,60.82352941
23760365,31,63.48387097
23761645,0,0
23761707,12,48.83333333
23762153,36,72.05555556
23762605,38,119.7894737
23763165,10,124.8
23763320,22,55.09090909
23763367,4,69.5
23763873,19,87.57894737
23764185,13,129.7692308
23764303,16,159.8125
23764791,21,140.4761905
23765629,36,77.30555556
23765706,3,101.3333333
23765937,21,114.9047619
23766156,4,54.25
23766986,22,134.6363636
23768377,1,55
23768711,5,64.4
23769218,9,72.66666667
23771352,41,63.75609756
23771486,42,107.1666667
23772252,52,81.61538462
23772767,16,99.4375
23772926,1,99
23773431,53,72.30188679
23775392,22,116.1363636
23779181,17,78.29411765
23780896,4,73
23781939,17,105.8235294
23784498,18,59.88888889
23784779,5,114.6
23785875,11,68.90909091
23788475,55,116.3090909
23788708,20,107.7
23789466,44,58.38636364
23789480,4,66.25
23790556,41,98.85365854
23790744,54,79.35185185
23791349,37,54.24324324
23792606,25,81.76
23792629,3,75
23792656,12,64.08333333
23792770,1,100
23797329,13,63.15384615
23799904,2,67.5
23803334,70,96.74285714
23803836,11,42.36363636
23804690,5,218.4
23804783,23,64.7826087
23805007,4,55.5
23807257,25,113.6
23807600,4,60.25
23807689,22,119.2727273
23807788,48,66.9375
23808650,30,77.93333333
23808715,36,91
23808895,59,84.76271186
23809758,35,64.2
23809978,5,68.6
23810398,23,64.39130435
23810745,24,93.83333333
23811416,98,110.2346939
23811541,36,177.5833333
23812583,62,103.0322581
23818526,14,108.0714286
23819961,3,223.3333333
23820164,21,54.33333333
23820465,9,144.6666667
23820538,73,92.32876712
23820909,73,92.32876712
23821848,2,92.5
23822397,35,64.2
23822436,19,133
23823959,14,72.85714286
23826739,13,68
23827761,53,107.0377358
23827905,7,86.71428571
23837148,8,75.375
23837898,55,66.18181818
23838063,57,63.14035088
23838400,41,98.85365854
23838734,38,84.81578947
23839013,0,0
23839200,12,89.41666667
23839890,49,66.6122449
23839939,8,113.5
23840030,7,56.71428571
23840461,57,61.63157895
23841282,53,105.1886792
23842204,33,74.15151515
23842721,19,133
23844034,0,0
23849343,19,119.6315789
23851659,54,79.35185185
23852303,9,53.33333333
23852718,70,96.74285714
23852841,8,103.875
23855079,6,271.6666667
23855466,8,111.125
23855867,4,195.75
23856563,24,145.5416667
23856708,12,64.08333333
23857107,2,135
23857159,10,69.6
23857515,18,72.27777778
23857631,13,56.38461539
23857837,13,56.38461539
23858270,2,65
23858353,35,74.14285714
23858901,71,70.45070423
23859194,4,124.75
23859280,4,68.5
23859490,4,68.5
23859834,31,106.3870968
23860039,65,92.15384615
23860047,2,62.5
23860219,45,119.0666667
23861367,8,63.875
23861801,34,66.23529412
23868986,13,63.15384615
23869761,14,53.07142857
23870093,31,78.77419355
23870798,55,102.8363636
23871290,18,72.27777778
23872299,10,45.9
23873057,27,89.92592593
23874025,21,140.4761905
23874196,12,102.0833333
23874777,21,140.4761905
23875454,27,66.59259259
23875602,10,124.8
23875745,61,89.18032787
23876337,21,140.4761905
23876348,36,51.52777778
23876355,12,73.33333333
23876927,17,69.76470588
23877625,14,69.42857143
23877781,6,89.5
23879156,12,47.91666667
23879304,1,60
23881522,1,75
23882152,2,50
23882240,27,97.03703704
23884206,55,116.3090909
23890947,69,79.82608696
23892803,10,68.2
23893916,5,84.8
23894317,4,54.75
23894403,8,201.25
23894929,50,91.88
23895775,29,55.68965517
23896110,5,169.8
23897524,59,121.0338983
23898007,30,61.16666667
23898727,12,76.58333333
23899015,18,59.88888889
23900717,51,352.3333333
23900919,8,52.375
23900940,1,60
23901030,51,352.3333333
23901118,4,69.5
23901252,51,352.3333333
23901420,36,384.5833333
23901526,36,384.5833333
23901908,7,81.28571429
23901975,19,119.6315789
23902562,53,105.1886792
23902905,10,172.1
23903645,36,72.05555556
23903960,77,135.8571429
23905099,53,72.30188679
23905542,16,98.0625
23906042,1,35
23913344,6,109.8333333
23916900,5,76.8
23917121,5,84.8
23917760,7,64.28571429
23918528,38,119.7894737
23918586,61,57.80327869
23918916,4,52.5
23919286,14,129.2142857
23919507,3,53.33333333
23920387,6,58.66666667
23920657,16,100.5
23921460,4,47.25
23921983,4,47.25
23922092,27,71.62962963
23922930,6,62
23924218,61,89.18032787
23925434,46,88.08695652
23925502,68,65.38235294
23926049,22,84.90909091
23926532,14,45.5
23926896,2,77.5
23932185,7,51.42857143
23933041,62,103.0322581
23934000,11,66.36363636
23935141,4,87.5
23937502,3,119
23937509,73,92.32876712
23937672,4,69.5
23937773,18,59.88888889
23940102,16,100.5
23940698,2,62.5
23942226,40,52.025
23942859,0,0
23943070,16,76.3125
23943945,6,59
23943948,52,143.6538462
23946148,10,69.6
23946427,1,45
23946641,22,165.1818182
23946797,19,125.0526316
23952724,2,52
23955297,34,130.5
23955348,51,105.1960784
23956264,35,97.57142857
23957636,1,69
23957942,37,73.56756757
23958542,5,55.6
23959939,26,76.19230769
23960224,20,56.55
23961249,8,46.875
23961333,18,61.94444444
23961376,51,105.1960784
23963981,0,0
23964318,11,198
23964830,15,96.53333333
23965055,6,55.33333333
23965460,19,84.2631579
23966710,17,66.35294118
23970993,50,101.52
23973305,9,84.88888889
23974919,12,199
23975246,42,71.78571429
23976566,2,44
23976700,41,88.17073171
23978220,1,37
23978509,12,89.41666667
23979192,21,74.28571429
23979650,15,124.2
23979686,18,72.27777778
23980151,18,80.83333333
23980153,38,65.63157895
23980622,54,90.2037037
23986569,54,90.2037037
23988427,78,62.93589744
23989379,11,67.54545455
23990013,9,108.4444444
23990128,23,72.17391304
23990829,30,81.03333333
23990868,52,68.96153846
23992091,9,53.33333333
23992731,35,64.2
23992737,2,39
23992829,22,63
23993066,7,59.28571429
23995936,31,128.0645161
23996251,32,85.3125
23996479,7,40.85714286
23996716,22,116.5454545
23997663,58,69.72413793
23998608,3,48.33333333
23999822,33,74.15151515
24000030,41,98.85365854
24000797,2,75
24006208,2,47.5
24014159,1,55
24014307,29,66.55172414
24016646,14,65.71428571
24016962,1,125
24017521,27,71.62962963
24017674,36,60.5
24018753,11,82.45454546
24019172,1,40
24019698,51,352.3333333
24020883,2,64
24021725,40,101.875
24022079,1,45
24022413,13,52.53846154
24022943,28,65.39285714
24024322,4,61.25
24024456,4,61.25
24024496,14,94.14285714
24024721,3,66.66666667
24033132,13,89.69230769
24033812,33,129.3030303
24034429,57,106.9122807
24034853,28,61.78571429
24034953,23,85.30434783
24034969,7,81.28571429
24035864,11,95.36363636
24036655,1,90
24037479,46,112.4782609
24038323,71,70.45070423
24038899,27,71.62962963
24039069,20,122.3
24039582,20,56.55
24039926,93,129.7526882
24040279,21,96.23809524
24041042,8,168.375
24041447,7,58.28571429
24041631,14,65.71428571
24041916,7,79.85714286
24042332,26,65.07692308
24042606,34,62.70588235
24042844,8,114.875
24043603,13,54.15384615
24044039,4,54.25
24044352,13,114
24046484,36,77.30555556
24056066,8,116.875
24057278,5,64.4
24057583,2,45
24058869,1,85
24060140,41,96.09756098
24062062,68,65.38235294
24062588,16,118.25
24065326,33,89.39393939
24065408,6,59
24065918,7,74.71428571
24066280,9,265.2222222
24066510,35,80.71428571
24075491,37,73.56756757
24075850,11,152.8181818
24077483,62,103.0322581
24077570,10,68.2
24078552,8,63.75
24078852,33,129.3030303
24080143,15,124
24080464,13,94
24082591,28,55.96428571
24082871,28,68.03571429
24083340,53,107.0377358
24083686,26,85.23076923
24083746,31,73.87096774
24085451,24,110.25
24086178,15,74.13333333
24086457,53,107.0377358
24086562,33,66.21212121
24086704,4,67.25
24089034,13,56.23076923
24095408,27,89.92592593
24096651,5,112.4
24096826,3,123
24097816,16,159.8125
24098320,55,62
24099108,12,94.16666667
24099296,26,85.23076923
24100492,19,119.6315789
24101160,26,85.23076923
24103241,6,73.83333333
24103404,3,223.3333333
24103428,34,61.32352941
24103912,15,54.53333333
24104871,23,64.7826087
24105281,34,72.88235294
24105640,49,66.6122449
24114389,5,218.4
24114571,1,45
24115364,30,81.03333333
24115562,3,35
24116050,44,58.38636364
24116631,11,66.18181818
24116708,26,58.38461539
24116969,29,94.03448276
24117055,4,61.25
24117765,24,98.75
24118031,3,70.33333333
24119086,18,90.94444444
24119328,1,20
24119876,0,0
24120512,52,52.67307692
24121036,36,51.52777778
24121842,36,51.52777778
24121885,13,94
24122599,7,46.28571429
24122725,4,44.25
24122836,10,60.1
24129287,22,55.09090909
24130728,7,139.5714286
24131620,15,124.2
24131689,12,199
24131817,18,101.8888889
24131843,57,95.38596491
24132058,51,352.3333333
24132282,57,63.14035088
24133060,1,30
24133244,55,116.3090909
24135740,46,112.4782609
24136172,36,77.30555556
24136557,4,118.25
24136587,29,72.68965517
24136740,8,134.25
24137279,2,145.5
24137323,1,40
24137748,10,134.6
24137869,34,130.5
24137890,24,101.5416667
24139165,50,112.02
24139687,48,66.9375
24140119,4,69.5
24140198,45,119.0666667
24140556,16,100.5
24147123,30,59.2
24149436,1,99
24151078,0,0
24151964,14,79.07142857
24153401,6,63.33333333
24153494,20,107.7
24154729,40,78.225
24155415,36,51.52777778
24156731,38,240.6578947
24156857,5,112.4
24157013,11,81
24157110,18,101.3888889
24158722,7,139.5714286
24158806,7,81.28571429
24158816,22,145.7272727
24159289,4,67
24160395,59,113.3050847
24161365,8,63.875
24161582,14,81.78571429
24162064,51,352.3333333
24162261,0,0
24162615,2,81.5
24162681,16,75.125
24162696,11,152.8181818
24164953,20,62.35
24164956,24,282.9166667
24166066,11,180.9090909
24169179,41,68.97560976
24171777,12,76.58333333
24172522,1,150
24175050,11,64.36363636
24175236,19,136.4210526
24177410,13,54.15384615
24177822,44,56.27272727
24178083,10,63.8
24178481,16,75.125
24179288,44,56.27272727
24179556,44,56.27272727
24179803,9,96.77777778
24181763,3,86.66666667
24181925,38,66.71052632
24182137,5,338.2
24183293,26,54.34615385
24184615,22,72.27272727
24185045,22,139.7727273
24186326,4,96
24186601,9,91
24186775,18,56.05555556
24187794,24,282.9166667
24188354,17,76.11764706
24194478,21,99.61904762
24199249,41,96.09756098
24199400,37,60.10810811
24200751,15,70.73333333
24201129,14,125.2857143
24202365,33,66.21212121
24203680,35,80.71428571
24203813,8,84.125
24204269,34,83.08823529
24204338,15,96.53333333
24204341,19,69.36842105
24204582,43,63.65116279
24205303,4,132.25
24205351,36,384.5833333
24206202,12,175.8333333
24206224,37,83.10810811
24207804,3,21.33333333
24207931,38,73.60526316
24208472,46,88.08695652
24208760,17,105.8235294
24208976,55,66.18181818
24209867,41,68.97560976
24210296,5,136.2
24210400,93,129.7526882
24217712,68,65.38235294
24222051,0,0
24223406,44,56.27272727
24223602,9,108.4444444
24226102,3,93.33333333
24226175,48,77.41666667
24226286,19,56.21052632
24226511,32,82.34375
24226528,68,79.82352941
24226842,5,286
24226955,22,243.8636364
24227739,11,58.09090909
24229031,21,99.61904762
24229203,1,65
24230067,20,122.3
24230182,11,65.36363636
24230591,26,85.23076923
24231655,3,70
24232076,42,107.1666667
24232309,12,59.83333333
24232645,25,81.76
24232774,30,59.2
24234030,19,115.3157895
24234359,22,72.27272727
24239222,12,63.25
24240996,2,76.5
24242153,65,92.15384615
24243249,71,70.45070423
24243862,29,95.51724138
24244194,37,83.10810811
24244796,6,99.16666667
24245265,70,77.62857143
24245905,6,94.83333333
24246039,5,124.6
24246595,38,66.71052632
24246704,14,64.28571429
24247367,26,54.34615385
24247380,29,62
24247797,51,105.1960784
24248461,23,77.7826087
24248735,9,96.77777778
24248741,68,79.82352941
24250052,10,134.6
24251237,5,142.2
24251311,22,145.7272727
24258555,7,47.42857143
24258565,45,119.0666667
24260244,22,108.7727273
24260247,5,58.8
24260404,1,50
24260464,10,58.6
24261171,49,62.51020408
24264371,4,46.25
24265177,22,64.59090909
24265209,13,88.46153846
24265333,70,96.74285714
24265776,4,87.5
24266025,21,147.2857143
24266063,70,96.74285714
24266273,10,60.1
24267208,22,50.68181818
24267383,55,62
24267385,10,124.8
24267506,33,50.3030303
24267706,33,50.3030303
24269100,10,62.4
24276183,14,156.3571429
24276835,5,112
24277232,4,73.5
24278511,7,106.2857143
24278899,41,88.17073171
24279547,7,106.2857143
24279693,2,56.5
24279771,77,135.8571429
24279933,9,63
24281831,45,132.4
24281837,11,65.81818182
24282118,33,186.2121212
24282429,53,105.1886792
24283298,46,88.08695652
24283531,9,48.77777778
24284162,13,73.38461539
24284701,24,79.66666667
24284744,62,103.0322581
24285044,17,105.8235294
24285110,6,42.5
24285869,55,102.8363636
24286512,11,75.90909091
24286518,26,58.38461539
24286851,5,169.8
24287062,5,48.6
24287261,32,85.3125
24287286,0,0
24287367,2,60
24287826,18,103
24287857,16,70.5625
24287863,24,282.9166667
24288869,21,55.19047619
24289129,53,105.1886792
24289209,12,60.41666667
24289510,77,135.8571429
24289567,11,68.72727273
24289926,24,282.9166667
24299542,22,139.7727273
24300863,33,129.3030303
24302356,0,0
24302828,3,64.66666667
24303775,4,69.25
24304515,22,119.2727273
24304881,52,65.67307692
24305035,29,93.65517241
24305252,4,67.25
24305977,4,67.25
24306539,26,465.3076923
24307110,41,88.17073171
24307675,23,118.4347826
24308589,0,0
24308928,0,0
24308988,68,156.4411765
24311790,55,102.8363636
24312275,3,161.6666667
24312400,3,40.33333333
24312987,21,99.61904762
24313236,32,92.5625
24313356,69,79.82608696
24313434,32,92.5625
24313500,32,92.5625
24313537,46,112.4782609
24313701,0,0
24314268,18,55.33333333
24323687,6,55.66666667
24323953,20,86.9
24324489,52,143.6538462
24324891,8,63.25
24326705,3,170
24327546,12,63.25
24327950,18,90.94444444
24330532,0,0
24332080,7,59.28571429
24334075,55,80.69090909
24334422,77,135.8571429
24334634,8,84.625
24335248,1,50
24336051,4,206.25
24337254,5,69.8
24339196,9,40
24345718,30,153.5666667
24347151,36,56.22222222
24348078,17,69.58823529
24348514,2,57.5
24349922,32,58.03125
24351450,44,58.38636364
24351719,53,100.3962264
24352862,13,60.46153846
24352967,8,63.125
24355118,34,83.08823529
24355153,0,0
24355169,12,94.16666667
24356390,22,55.09090909
24356663,22,55.09090909
24356861,37,60.10810811
24357412,16,100.5
24357562,53,100.3962264
24358122,31,74.41935484
24358619,0,0
24359329,59,113.3050847
24360039,9,84.88888889
24360112,40,52.025
24360537,9,84.88888889
24366289,4,45.75
24366897,0,0
24367113,20,122.3
24367577,27,84.88888889
24369797,32,82.34375
24369857,49,62.51020408
24370001,25,113.6
24370468,21,112.3809524
24370692,25,61.96
24372235,45,136.4
24372429,60,60.75
24373602,22,84.90909091
24373776,16,83.75
24374428,1,80
24374487,28,91.14285714
24376295,14,65.71428571
24376374,53,146.6603774
24376945,36,66.80555556
24377683,5,147
24378358,18,306.1111111
24378513,26,58.38461539
24378806,13,59.69230769
24379279,2,58.5
24379887,29,85.55172414
24380012,3,57
24380794,59,84.76271186
24387380,73,92.32876712
24387440,14,131.9285714
24387826,41,88.17073171
24388099,13,103.3076923
24391756,7,62.14285714
24392320,11,67.63636364
24392338,52,143.6538462
24392461,41,88.17073171
24392740,70,77.62857143
24392856,20,65.8
24393653,18,129.5555556
24393933,7,177
24395202,18,57.16666667
24395331,13,75.46153846
24397502,50,84.56
24397657,24,57.45833333
24397824,57,95.38596491
24398061,47,62.0212766
24398725,22,150.9545455
24402527,0,0
24403784,3,44
24405674,50,91.88
24405962,2,57.5
24408535,54,109.5
24408644,2,117
24409066,2,225
24412104,26,85.23076923
24412681,1,47
24412825,10,91.5
24413589,23,72.17391304
24414462,10,53.2
24420139,10,114.1
24421357,1,23
24424607,12,199
24424840,26,85.23076923
24426350,14,79.07142857
24426631,55,80.69090909
24428060,3,58.66666667
24428782,29,92.10344828
24428965,31,73.87096774
24430382,9,70.77777778
24430667,4,87.5
24430682,50,84.56
24431205,12,83.83333333
24431214,3,39.66666667
24431407,12,102.0833333
24432069,17,67.64705882
24432539,8,44
24432685,4,62.25
24438437,9,60.33333333
24438564,21,55.19047619
24441860,23,118.4347826
24441912,30,81.03333333
24444586,47,62.0212766
24445770,19,87.57894737
24445876,43,61.23255814
24448560,37,83.10810811
24449621,0,0
24451302,30,72.63333333
24452770,6,74.33333333
24453838,52,81.61538462
24454114,1,90
24454304,15,70.66666667
24455779,37,54.24324324
24460450,3,56.66666667
24464665,13,54.15384615
24465831,21,112.3809524
24470373,22,165.1818182
24471239,15,81.13333333
24472398,12,71.75
24472562,13,52.53846154
24473230,7,67
24473606,8,134.25
24474325,7,38
24475318,23,340
24475331,29,95.03448276
24476209,3,34
24477757,52,143.6538462
24479063,9,70.77777778
24489174,14,81.85714286
24491178,18,137
24491450,19,87.57894737
24491624,32,149.9375
24492814,61,89.18032787
24493058,22,93.13636364
24493475,2,35
24493582,11,194.9090909
24493940,23,89.39130435
24494062,13,73.38461539
24494717,6,203.1666667
24495291,13,56.23076923
24495605,40,52.025
24497080,14,131.9285714
24497152,14,131.9285714
24497202,22,150.9545455
24497265,19,119.6315789
24497815,18,101.3888889
24498097,3,58.66666667
24498872,7,131.1428571
24508874,9,70.77777778
24509757,26,75.38461539
24510046,8,129.25
24512493,3,52.66666667
24514134,5,99.6
24514490,1,70
24515198,17,67.64705882
24515524,32,57.5
24518005,25,71.72
24520558,23,340
24520702,18,73.16666667
24521322,33,186.2121212
24521630,77,135.8571429
24521752,15,103.5333333
24522061,3,57
24523422,5,35.4
24524252,0,0
24525249,42,107.1666667
24525290,10,57.8
24525356,25,81.76
24525886,53,72.30188679
24526035,9,70.77777778
24527051,2,36
24528199,11,122.2727273
24531719,34,95.76470588
24532484,22,165.1818182
24535218,2,135
24535740,12,95.41666667
24535821,11,194.9090909
24535857,8,166.375
24537187,33,186.2121212
24537721,8,166.375
24537860,33,186.2121212
24538110,29,95.51724138
24538208,41,98.85365854
24538218,16,66.75
24538627,33,186.2121212
24539281,32,149.9375
24539732,33,186.2121212
24540842,9,301.5555556
24540935,31,63.48387097
24541125,12,107.5
24541153,0,0
24541262,19,119.6315789
24541899,38,89.57894737
24541992,33,186.2121212
24542531,8,166.375
24543645,21,99.61904762
24545438,12,68
24550536,36,58.55555556
24553427,10,86.3
24553891,34,130.5
24554027,22,116.1363636
24555212,28,76.14285714
24555741,17,124.2352941
24556525,77,55.16883117
24556756,5,60
24558117,13,75.46153846
24558491,2,68.5
24559347,29,59.34482759
24560314,98,110.2346939
24560351,9,75.88888889
24560488,16,129.1875
24561063,37,110.9189189
24561311,14,92.85714286
24561322,12,89.41666667
24561950,1,45
24562197,12,83.58333333
24562495,3,67.66666667
24564608,8,83
24565942,28,76.14285714
24569072,25,77.88
24572398,27,97.03703704
24573069,17,112.4705882
24573377,3,34
24574987,14,156.3571429
24575257,11,152.8181818
24575718,6,162.1666667
24576230,30,81.03333333
24577999,24,93.83333333
24580129,11,48
24580422,22,139.7727273
24580806,26,75.38461539
24580838,71,70.45070423
24580943,3,112.3333333
24582124,1,100
24583029,5,119
24583519,41,68.97560976
24583645,12,202.0833333
24588491,15,81
24591995,14,56.28571429
24592583,8,115.625
24593351,22,243.8636364
24594184,8,114.875
24594587,24,66.08333333
24594717,28,85
24596296,52,68.96153846
24596989,23,340
24599215,51,66.70588235
24599452,1,50
24600833,29,95.51724138
24601752,2,75
24602796,21,112.3809524
24604281,30,81.03333333
24606241,50,91.88
24606641,1,79
24607120,17,76.11764706
24607287,6,69.33333333
24607535,5,142
24607763,0,0
24608095,4,38.5
24608893,46,90.91304348
24608922,12,88.08333333
24609263,0,0
24609530,62,98.93548387
24611661,32,85.3125
24614703,55,62
24618397,38,240.6578947
24618542,41,88.17073171
24620408,7,59.42857143
24621401,4,88
24622596,13,101
24624070,5,72.6
24624154,3,70
24624171,16,43.1875
24626439,6,204
24626621,33,74.15151515
24627128,8,115.375
24627684,22,243.8636364
24628788,1,75
24629029,1,55
24629830,8,70.75
24630272,6,138.1666667
24630495,12,117.3333333
24631587,22,116.5454545
24632050,15,51.93333333
24632399,98,110.2346939
24632456,1,85
24632516,77,55.16883117
24632590,1,50
24632627,26,85.23076923
24632879,13,111.9230769
24632914,1,120
24633539,10,76.5
24633702,1,58
24633732,10,125.7
24633966,45,136.4
24634657,26,54.34615385
24635041,16,62.125
24635095,93,129.7526882
24635506,5,59
24635562,6,69.33333333
24644837,60,60.75
24645220,5,82.2
24645434,28,85
24649878,22,64.59090909
24650448,9,265.2222222
24650569,11,59.81818182
24652644,4,85.5
24652832,57,63.14035088
24653197,1,200
24653285,24,60.66666667
24653322,1,40
24653572,1,50
24654607,13,105.6923077
24655093,36,102.1388889
24655787,14,81.85714286
24656086,7,64.28571429
24656108,35,97.57142857
24656201,17,67.64705882
24656571,6,47.33333333
24656728,59,121.0338983
24656865,25,77.88
24657328,10,172.1
24659224,62,103.0322581
24659877,23,89.39130435
24667053,62,98.93548387
24670553,11,194.9090909
24670583,1,40
24670846,0,0
24670932,51,105.1960784
24673017,33,186.2121212
24673382,7,102.1428571
24673759,17,89.82352941
24674269,52,68
24676554,0,0
24676594,29,95.51724138
24677673,19,125.0526316
24677845,24,82.95833333
24677926,46,112.4782609
24678015,2,95
24687253,55,116.3090909
24692025,11,77.72727273
24693488,29,94.17241379
24694397,21,52.66666667
24694832,17,67.41176471
24695406,0,0
24696044,41,96.09756098
24698043,42,107.1666667
24698087,5,71
24699301,2,58
24699402,31,318.1290323
24699629,35,64.2
24699739,17,81.82352941
24699823,6,58
24699891,20,71.05
24700123,20,71.05
24700856,5,35.4
24700919,21,48.95238095
24700984,19,69.68421053
24710755,11,42.36363636
24711813,41,60.3902439
24712037,52,68
24713329,4,87.5
24714137,25,103.28
24714264,14,80.21428571
24714364,78,62.93589744
24715620,7,47
24715766,48,65.41666667
24715821,42,71.78571429
24715838,9,101.1111111
24715968,4,85
24716751,22,64.5
24717470,53,105.1886792
24718788,16,159.6875
24719244,11,109.7272727
24721548,7,61
24725794,12,83.83333333
24726458,6,61.33333333
24727443,33,129.3030303
24727745,9,158.4444444
24728012,13,56.23076923
24729353,29,95.51724138
24730752,15,103.5333333
24731641,70,77.62857143
24732229,19,63.47368421
24732245,47,62.0212766
24732974,1,48
24733038,57,61.63157895
24733112,7,105.4285714
24733275,13,129.7692308
24733560,13,60.46153846
24734527,4,344.5
24734792,35,80.71428571
24735077,11,102.5454545
24735722,8,44
24735773,27,82.2962963
24736254,28,91.14285714
24736896,13,101
24737425,59,113.3050847
24740209,14,69.78571429
24743196,21,55.19047619
24746319,1,200
24746840,53,72.30188679
24748187,62,98.93548387
24748233,28,85
24749018,3,119
24750019,19,87.57894737
24751022,6,102.1666667
24751067,11,89.54545455
24751420,20,107.7
24751713,39,274.3589744
24752128,11,198
24752747,23,340
24753221,16,71.625
24754074,13,56.23076923
24754245,26,54.34615385
24754459,73,92.32876712
24754942,7,59.28571429
24755230,8,201.25
24756139,26,58.38461539
24756445,4,87.5
24756679,7,92.85714286
24757612,32,85.3125
24757844,6,65.33333333
24757848,37,83.10810811
24757985,3,46
24758343,12,83.58333333
24758512,18,199.5555556
24758664,68,65.38235294
24758883,4,59
24759050,9,87
24760489,14,73.64285714
24765844,65,77.89230769
24770333,33,129.3030303
24770824,2,64
24772376,15,74.13333333
24772454,9,87
24772896,18,101.8888889
24774169,3,58.33333333
24776834,34,72.88235294
24777535,11,69.09090909
24777719,57,63.14035088
24778075,4,270
24778310,26,84.61538462
24779271,57,106.9122807
24779466,6,225.6666667
24779801,11,180.9090909
24780232,18,85.44444444
24780277,8,75.375
24782427,47,62.0212766
24783060,9,63
24784400,0,0
24792114,11,67.63636364
24793502,5,49.8
24795553,9,112.4444444
24798693,53,105.1886792
24798903,65,92.15384615
24799437,40,52.025
24799552,33,85.3030303
24799677,12,102.0833333
24799807,13,103.3076923
24801589,1,50
24801968,21,112.3809524
24804386,4,64.5
24805086,8,62
24805249,34,81.79411765
24805348,68,79.82352941
24805679,78,62.93589744
24806098,9,144.6666667
24806106,1,99
24806110,3,75
24806141,18,55.33333333
24806529,1,40
24807368,40,87.15
24807859,14,65.71428571
24808062,38,89.57894737
24808312,37,73.56756757
24809771,30,101.2
24810452,59,84.76271186
24816926,6,409.8333333
24820939,11,194.9090909
24820955,22,279.5454545
24821651,1,45
24823404,4,72
24824820,11,194.9090909
24825809,2,97.5
24826533,24,89.29166667
24826789,17,169.7058824
24826817,16,159.6875
24827469,3,60
24829645,10,79.4
24831549,33,186.2121212
24831635,6,114.1666667
24833043,22,93.13636364
24833117,24,110.25
24833279,1,60
24834058,1,48
24834309,2,79
24834739,2,59
24834823,32,92.5625
24834824,28,63.82142857
24835343,9,96.11111111
24835618,10,62.4
24836464,3,66.66666667
24836482,1,59
24842392,12,83.58333333
24843435,5,49.8
24845719,65,92.15384615
24845976,15,70.66666667
24846816,2,52
24847554,53,107.0377358
24849193,8,84.625
24849342,25,116.12
24850009,21,73.23809524
24851371,13,70.46153846
24852364,36,384.5833333
24852686,38,66.71052632
24852836,18,103
24852947,73,92.32876712
24853574,59,76.3220339
24853655,55,116.3090909
24853936,3,66.66666667
24854139,17,60.41176471
24855025,0,0
24855248,16,100.5
24855474,68,79.82352941
24855669,40,73.7
24856020,53,72.30188679
24856606,6,71.66666667
24857291,9,72.66666667
24857436,50,101.52
24857723,41,98.85365854
24857741,11,171.9090909
24862077,13,94
24863288,36,88.13888889
24865151,9,301.5555556
24866257,45,132.4
24866378,12,54.16666667
24867995,22,108.7727273
24868180,25,91.6
24868751,27,61.22222222
24868754,5,33
24868956,5,64.4
24870818,9,72.66666667
24871506,53,107.0377358
24871661,28,85
24871779,10,134.6
24872073,35,74.14285714
24872721,41,60.3902439
24873530,20,56.55
24873980,25,81
24874467,13,59.84615385
24874559,10,400.7
24879207,0,0
24883987,8,76.375
24884922,49,160.9591837
24885715,3,86.66666667
24886110,1,75
24887028,8,82.5
24888436,11,66.18181818
24889024,22,72.27272727
24889615,32,92.5625
24889660,51,105.1960784
24889922,6,35.83333333
24891549,52,68.96153846
24891651,20,63.1
24892670,57,61.63157895
24893488,32,58.03125
24893756,6,162.1666667
24894058,34,130.5
24894476,35,80.71428571
24894724,9,101.1111111
24895943,10,91.5
24896472,29,72.68965517
24896533,27,84.88888889
24896938,2,120
24899087,13,56.38461539
24906413,9,60.33333333
24906924,14,98
24907355,78,62.93589744
24908887,34,130.5
24910361,0,0
24911170,7,106.2857143
24911227,7,79.14285714
24911468,2,67.5
24912129,3,170
24912450,13,56.23076923
24912783,10,77.2
24913445,33,57.81818182
24913510,22,116.5454545
24914710,27,68.59259259
24915372,70,77.62857143
